ms_zoning,lot_area,condition_1,overall_qual,overall_cond,year_built,year_remod/add,exter_qual,exter_cond,bsmt_qual,bsmt_cond,bsmt_unf_sf,total_bsmt_sf,central_air,1st_flr_sf,gr_liv_area,full_bath,bedroom_abvgr,kitchen_abvgr,kitchen_qual,fireplaces,garage_cars,garage_area,garage_qual,garage_cond,paved_drive,yr_sold,age,quality,remod,bsmt_rating,bsmt_sf,saleprice
2,7449,1,7,7,1930,1950,3,3,3,3,637.0,637.0,1,1108,1108,1,3,1,4,1,1.0,280.0,3,3,0,2007,77,441,57,9,0.0,139400
1,10410,3,3,4,1915,1950,3,3,3,3,672.0,672.0,1,694,1214,1,3,1,3,0,3.0,936.0,3,3,1,2006,91,108,56,9,0.0,105000
1,15865,1,8,6,1970,1970,4,4,3,4,1043.0,2217.0,1,2217,2217,2,4,1,4,1,2.0,621.0,3,3,1,2007,37,768,37,12,1174.0,268000
1,19690,1,6,7,1966,1966,4,4,4,3,697.0,697.0,1,1575,2201,2,4,1,4,1,2.0,432.0,4,4,1,2006,40,672,40,12,0.0,274970
1,3182,1,7,5,2005,2006,4,3,4,3,1204.0,1220.0,1,1220,1220,2,2,1,4,1,2.0,397.0,3,3,1,2009,4,420,3,12,16.0,180000
2,9600,1,7,9,1928,2005,3,5,3,3,548.0,689.0,1,689,1378,2,3,1,4,1,2.0,360.0,3,3,0,2008,80,945,3,9,141.0,161000
1,13587,1,5,5,1958,1958,3,3,3,3,456.0,988.0,1,988,988,1,2,1,3,0,1.0,264.0,3,3,1,2010,52,225,52,9,532.0,119000
1,11447,1,8,5,2005,2006,4,3,5,3,393.0,1964.0,1,1964,1964,2,3,1,4,1,3.0,892.0,3,3,1,2008,3,480,2,15,1571.0,370000
1,7242,1,7,5,2005,2006,4,3,4,3,1270.0,1270.0,1,1270,1270,2,2,1,4,0,2.0,524.0,3,3,1,2007,2,420,1,12,0.0,175900
1,9466,1,8,5,1994,1995,4,3,4,3,0.0,1494.0,1,1494,1494,1,1,1,4,1,2.0,478.0,3,3,1,2007,13,480,12,12,1494.0,279700
1,8400,2,5,5,1957,1957,3,3,2,3,556.0,1179.0,1,1364,1364,1,3,1,3,1,1.0,331.0,3,3,1,2006,49,225,49,6,623.0,132000
1,11050,5,9,5,2000,2000,4,3,5,3,536.0,1440.0,1,1476,2153,2,3,1,5,2,3.0,736.0,3,3,1,2009,9,540,9,15,904.0,313000
1,6931,1,7,5,2003,2004,4,3,4,3,746.0,746.0,1,760,1656,2,3,1,4,1,2.0,397.0,3,3,1,2008,5,420,4,12,0.0,165400
1,12438,5,6,5,1995,1995,4,3,4,3,781.0,781.0,1,795,1499,2,3,1,4,1,2.0,473.0,3,3,1,2006,11,360,11,12,0.0,187000
1,15138,1,8,5,1995,1996,4,3,4,3,773.0,1462.0,1,1490,2794,2,4,1,5,1,3.0,810.0,3,3,1,2009,14,480,13,12,689.0,403000
1,12046,1,6,6,1976,1976,3,3,3,3,692.0,848.0,1,1118,2030,2,4,1,4,1,2.0,551.0,3,3,1,2007,31,324,31,9,156.0,195000
1,9600,1,6,5,1961,1961,3,3,3,3,618.0,1218.0,1,1254,1254,1,3,1,3,1,2.0,525.0,3,3,1,2007,46,270,46,9,600.0,158500
1,11367,1,8,5,2002,2002,4,3,4,3,133.0,1065.0,1,1091,1989,2,3,1,4,1,2.0,586.0,3,3,1,2006,4,480,4,12,932.0,255000
1,26073,1,5,5,1956,1956,3,3,3,3,782.0,1898.0,1,1898,1898,2,3,1,3,2,2.0,484.0,3,3,1,2008,52,225,52,9,1116.0,236500
1,7150,1,5,6,1966,1966,3,3,3,3,263.0,988.0,1,988,988,1,3,1,3,0,1.0,360.0,3,3,1,2007,41,270,41,9,725.0,129250
1,15602,1,7,8,1959,1997,3,3,3,3,254.0,1501.0,1,1801,1801,2,1,1,3,2,2.0,484.0,3,3,1,2010,51,504,13,9,1247.0,289000
1,12728,1,8,5,2001,2001,4,3,4,3,333.0,1531.0,1,1531,2439,2,4,1,4,1,2.0,560.0,3,3,1,2007,6,480,6,12,1198.0,275000
1,11690,1,8,5,1999,2000,4,3,4,3,850.0,850.0,1,886,1764,2,3,1,4,1,2.0,560.0,3,3,1,2008,9,480,8,12,0.0,207000
1,9230,2,5,8,1965,1998,3,3,3,3,203.0,864.0,1,1200,1200,1,1,1,4,0,2.0,884.0,3,3,1,2006,41,360,8,9,661.0,146000
2,1890,1,6,7,1972,1972,3,3,3,3,212.0,494.0,1,494,1030,1,3,1,3,0,1.0,264.0,3,3,1,2006,34,378,34,9,282.0,116000
1,9375,1,7,5,1997,1998,3,3,4,3,318.0,1057.0,1,1057,2034,2,3,1,4,0,2.0,645.0,3,3,1,2009,12,315,11,12,739.0,219500
1,3480,1,7,5,2003,2003,4,3,4,3,1405.0,1405.0,1,1405,1405,2,2,1,4,1,2.0,478.0,3,3,1,2009,6,420,6,12,0.0,173000
1,17140,1,4,6,1956,1956,3,3,3,3,75.0,1134.0,1,1229,1229,1,3,1,3,0,1.0,284.0,3,3,1,2009,53,216,53,9,1059.0,135000
1,8749,1,7,5,2003,2003,4,3,4,3,325.0,979.0,1,992,1932,2,3,1,4,1,2.0,610.0,3,3,1,2007,4,420,4,12,654.0,213000
1,11375,1,6,5,1954,1995,3,3,3,3,231.0,967.0,1,1299,1299,1,3,1,4,1,2.0,494.0,3,3,1,2007,53,270,12,9,736.0,150000
1,3922,1,7,5,2006,2007,4,3,5,3,1258.0,1258.0,1,1402,1402,0,2,1,4,1,3.0,648.0,3,3,1,2007,1,420,0,15,0.0,194201
1,3182,1,7,5,2005,2006,4,3,4,3,1330.0,1346.0,1,1504,1504,2,1,1,4,1,2.0,457.0,3,3,1,2009,4,420,3,12,16.0,181000
1,9750,1,6,6,1958,1958,3,3,3,3,834.0,1442.0,1,1442,1442,1,4,1,3,0,1.0,301.0,3,3,1,2007,49,324,49,9,608.0,157900
1,13426,1,7,5,1999,2000,4,3,4,3,57.0,951.0,1,951,1779,2,3,1,4,1,2.0,586.0,3,3,1,2006,7,420,6,12,894.0,217000
3,10574,1,8,5,2005,2006,4,3,4,3,1082.0,1082.0,1,1082,1953,2,3,1,4,1,3.0,1043.0,3,3,1,2009,4,480,3,12,0.0,252000
1,8726,1,7,5,2002,2002,4,3,4,3,872.0,872.0,1,872,1909,2,4,1,4,0,2.0,529.0,3,3,1,2006,4,420,4,12,0.0,197000
1,7984,1,7,5,2004,2005,4,3,4,3,868.0,868.0,1,868,1630,2,3,1,4,1,2.0,436.0,3,3,1,2009,5,420,4,12,0.0,189500
1,8248,1,5,7,1918,1950,3,3,3,3,686.0,686.0,1,686,1250,1,3,1,2,0,1.0,280.0,3,3,2,2006,88,315,56,9,0.0,116000
1,9790,2,6,5,1963,1963,3,3,3,3,678.0,1328.0,1,1328,1328,1,3,1,3,2,2.0,528.0,3,3,1,2010,47,270,47,9,650.0,143000
1,7200,1,5,7,1950,1950,3,3,3,3,246.0,876.0,1,988,988,1,3,1,3,0,1.0,276.0,3,3,1,2007,57,315,57,9,630.0,119000
1,7200,1,6,5,1954,1954,3,3,3,3,181.0,854.0,1,854,1278,1,4,1,3,0,1.0,240.0,3,3,1,2008,54,270,54,9,673.0,127500
3,8125,1,6,5,2005,2005,4,3,4,3,858.0,858.0,1,858,1716,2,3,1,4,0,2.0,615.0,3,3,1,2006,1,360,1,12,0.0,200825
1,8088,2,2,3,1922,1955,3,3,3,3,498.0,498.0,0,498,498,1,1,1,3,0,1.0,216.0,2,2,0,2006,84,54,51,9,0.0,35000
1,12511,1,7,7,1978,1978,4,3,4,3,432.0,1420.0,1,1420,2840,2,4,1,4,2,4.0,1314.0,3,4,1,2008,30,588,30,12,988.0,292500
2,1869,1,6,6,1970,1970,3,3,3,3,162.0,483.0,1,483,987,1,2,1,3,0,1.0,280.0,3,3,1,2008,38,324,38,9,321.0,106000
1,9259,2,4,4,1927,1950,3,3,2,3,660.0,660.0,0,756,756,1,2,1,3,0,2.0,440.0,3,3,0,2010,83,144,60,6,0.0,85000
1,16770,1,8,5,2002,2003,4,3,5,3,516.0,1712.0,1,1712,1712,2,3,1,4,1,3.0,701.0,3,3,1,2009,7,480,6,15,1196.0,286500
1,4043,1,6,5,1977,1977,3,3,4,3,709.0,1069.0,1,1069,1069,2,2,1,3,1,2.0,440.0,3,3,1,2010,33,270,33,12,360.0,127500
3,9000,1,7,5,2006,2007,4,3,4,3,1335.0,1335.0,1,1335,1335,2,3,1,4,0,2.0,575.0,3,3,1,2007,1,420,0,12,0.0,210400
1,12677,1,8,5,2003,2004,5,3,5,3,300.0,1518.0,1,1518,1518,1,1,1,5,1,2.0,588.0,3,3,1,2008,5,600,4,15,1218.0,274000
1,12852,1,8,5,2007,2007,4,3,4,3,150.0,920.0,1,920,1780,2,3,1,4,1,2.0,612.0,3,3,1,2008,1,480,1,12,770.0,264966
2,10320,3,4,1,1910,1950,2,2,3,2,771.0,771.0,1,866,1484,2,3,1,3,0,1.0,264.0,3,2,0,2007,97,16,57,6,0.0,50000
2,10800,3,5,6,1915,1950,3,4,2,3,0.0,686.0,1,966,1652,2,4,1,3,0,1.0,416.0,3,3,1,2010,95,360,60,6,686.0,139000
1,19522,1,7,5,1990,1990,4,3,4,3,496.0,1223.0,1,1271,2503,2,3,1,4,1,2.0,564.0,3,3,1,2007,17,420,17,12,727.0,300000
1,13860,1,8,7,1972,1995,4,3,4,3,542.0,1952.0,1,2000,2704,2,4,1,5,3,2.0,538.0,3,3,1,2009,37,672,14,12,1410.0,345000
1,11927,1,8,5,1994,1995,4,3,4,3,683.0,1556.0,1,1592,1592,2,3,1,4,1,2.0,484.0,3,3,1,2007,13,480,12,12,873.0,228000
1,11950,1,7,5,2003,2003,4,3,4,3,384.0,384.0,1,754,1394,2,3,1,4,1,2.0,400.0,3,3,1,2007,4,420,4,12,0.0,165500
2,9906,1,4,4,1925,1950,3,3,3,3,686.0,686.0,0,810,1328,1,3,1,3,0,1.0,210.0,3,3,1,2006,81,144,56,9,0.0,107000
1,4923,1,8,5,2001,2002,4,3,5,3,440.0,1593.0,1,1593,1593,1,0,1,5,1,2.0,682.0,3,3,1,2008,7,480,6,15,1153.0,286000
1,7800,1,5,5,1964,1964,3,3,3,3,0.0,912.0,1,912,912,1,2,1,3,0,1.0,288.0,3,3,1,2006,42,225,42,9,912.0,115000
1,3196,1,8,5,2003,2003,4,3,4,3,1273.0,1273.0,1,1456,1456,2,2,1,4,1,2.0,400.0,3,3,1,2006,3,480,3,12,0.0,215000
2,9928,1,7,8,1915,1994,3,4,3,3,672.0,672.0,1,1272,1944,2,3,1,3,0,1.0,216.0,3,3,0,2009,94,672,15,9,0.0,179900
1,6820,1,8,5,1985,1985,4,3,4,3,0.0,1488.0,1,1502,1502,1,1,1,4,0,2.0,528.0,3,3,1,2010,25,480,25,12,1488.0,212000
1,13128,1,8,5,2005,2005,4,3,4,3,1074.0,1074.0,1,1074,2064,2,4,1,4,1,2.0,527.0,3,3,1,2006,1,480,1,12,0.0,250000
2,6240,1,5,6,1928,1950,3,3,3,3,1042.0,1042.0,1,1042,1576,1,3,1,3,1,1.0,225.0,3,3,1,2006,78,270,56,9,0.0,149000
1,8000,1,6,5,1995,1996,3,3,4,3,554.0,773.0,1,773,1658,2,3,1,3,1,2.0,431.0,3,3,1,2008,13,270,12,12,219.0,188000
1,10410,1,3,8,1930,2001,3,4,3,3,713.0,713.0,1,713,713,1,2,1,4,0,1.0,371.0,2,2,0,2006,76,288,5,9,0.0,99800
2,10800,1,7,8,1890,1998,3,4,3,3,718.0,718.0,1,1576,2554,1,3,1,3,0,2.0,704.0,3,3,2,2007,117,672,9,9,0.0,159500
1,13300,1,7,5,2004,2004,4,3,4,3,58.0,384.0,1,744,1374,2,3,1,4,1,2.0,400.0,3,3,1,2010,6,420,6,12,326.0,184500
1,9588,1,8,5,2007,2007,4,3,5,3,1482.0,1482.0,1,1482,2574,2,3,1,5,1,3.0,868.0,3,3,1,2007,0,480,0,15,0.0,276000
1,2308,1,6,6,1976,1976,3,3,4,3,248.0,804.0,1,804,1548,2,3,1,4,1,2.0,440.0,3,3,1,2007,31,324,31,12,556.0,155000
1,13383,1,5,5,1969,2000,3,3,3,3,594.0,1188.0,1,1404,1404,2,3,1,3,1,2.0,504.0,3,3,1,2009,40,225,9,9,594.0,160000
1,9350,1,5,6,1964,1964,3,3,3,3,360.0,720.0,1,720,1440,1,4,1,3,1,2.0,480.0,3,3,1,2006,42,270,42,9,360.0,157500
1,9892,1,8,5,1994,1995,4,4,4,4,54.0,1679.0,1,1803,1803,2,3,1,4,2,2.0,482.0,3,3,1,2010,16,640,15,16,1625.0,285000
1,10541,1,7,5,1996,1996,4,3,4,3,672.0,672.0,1,1302,2037,2,3,1,4,1,2.0,472.0,3,3,1,2008,12,420,12,12,0.0,229000
1,10284,1,4,7,1925,1993,3,3,3,3,55.0,1151.0,1,845,1281,2,1,1,3,0,2.0,580.0,3,3,1,2007,82,252,14,9,1096.0,128500
1,9660,1,8,5,1998,1998,4,3,4,3,253.0,1044.0,1,1079,1976,2,3,1,4,1,3.0,885.0,3,3,1,2006,8,480,8,12,791.0,286000
1,10179,1,6,5,1997,1997,3,3,4,3,98.0,945.0,1,945,1608,2,3,1,3,1,2.0,470.0,3,3,1,2009,12,270,12,12,847.0,189500
2,5830,2,5,6,1950,1997,3,4,3,3,200.0,988.0,1,1030,1612,1,3,1,3,0,1.0,363.0,3,3,1,2010,60,360,13,9,788.0,128500
1,12099,1,5,6,1953,2004,3,3,3,2,1018.0,1216.0,1,1216,1728,1,3,1,3,1,1.0,371.0,3,3,1,2007,54,270,3,6,198.0,156000
1,12665,1,8,5,2005,2006,4,3,4,4,1094.0,1094.0,1,1133,2482,2,4,1,4,1,3.0,642.0,3,3,1,2007,2,480,1,16,0.0,281213
1,27650,7,7,7,1960,2007,3,3,4,3,160.0,585.0,1,2069,2069,2,4,1,4,1,2.0,505.0,3,3,1,2008,48,441,1,12,425.0,242000
1,17600,1,6,5,1960,1960,3,3,3,3,208.0,1478.0,1,1478,1478,2,3,1,3,2,2.0,498.0,3,3,1,2009,49,270,49,9,1270.0,157500
1,7162,1,7,5,2003,2004,4,3,4,3,796.0,796.0,1,806,1724,2,3,1,4,1,2.0,616.0,3,3,1,2006,3,420,2,12,0.0,196500
1,8685,1,7,5,1998,1998,3,3,4,3,579.0,1425.0,1,1425,1425,2,3,1,3,0,2.0,591.0,3,3,1,2006,8,315,8,12,846.0,193000
2,6240,1,5,8,1939,1952,3,4,3,3,624.0,672.0,1,899,1322,1,4,1,3,0,1.0,280.0,3,3,1,2007,68,480,55,9,48.0,132000
2,6451,1,7,7,1900,1970,3,3,3,3,504.0,712.0,1,848,1428,1,4,1,3,0,2.0,576.0,3,3,1,2006,106,441,36,9,208.0,139900
1,8760,1,6,6,1959,1959,3,3,3,3,1194.0,1194.0,1,1194,1194,1,3,1,3,0,1.0,312.0,3,3,1,2010,51,324,51,9,0.0,148000
1,12568,1,8,5,2007,2007,4,3,5,3,226.0,895.0,1,895,1818,2,3,1,5,1,3.0,774.0,3,3,1,2007,0,480,0,15,669.0,281500
1,13069,1,8,5,2004,2004,4,3,4,3,1706.0,1706.0,1,1718,2956,2,5,1,5,1,3.0,916.0,3,3,1,2007,3,480,3,12,0.0,342000
1,11080,1,6,6,1975,1975,3,3,3,3,552.0,1128.0,1,1210,1210,2,3,1,3,0,2.0,528.0,3,3,1,2006,31,324,31,9,576.0,148000
1,10759,2,5,4,1972,1972,3,4,4,3,0.0,1001.0,1,1001,1641,2,4,1,3,1,2.0,490.0,3,3,1,2008,36,240,36,12,1001.0,140000
1,8973,1,5,7,1958,1991,3,3,3,3,413.0,1008.0,1,1053,1053,1,3,1,5,0,2.0,750.0,3,3,1,2006,48,315,15,9,595.0,150000
1,10990,1,7,5,1996,1997,4,3,5,3,213.0,1064.0,1,1064,2125,2,4,1,4,2,2.0,576.0,3,3,1,2008,12,420,11,15,851.0,279500
2,3675,1,6,5,2005,2005,3,3,4,3,80.0,547.0,1,1072,1072,1,2,1,4,0,2.0,525.0,3,3,1,2007,2,270,2,12,467.0,140000
1,8385,1,6,5,1978,1978,3,3,3,3,1664.0,1664.0,1,1664,1664,2,4,2,3,0,2.0,616.0,3,3,1,2006,28,270,28,9,0.0,145000
4,5858,1,7,5,1999,1999,4,3,4,3,354.0,1405.0,1,1337,1337,2,2,1,4,1,2.0,511.0,3,3,1,2010,11,420,11,12,1051.0,184000
1,3880,1,8,6,1978,1978,4,3,4,3,174.0,1226.0,1,1226,1226,1,1,1,4,1,2.0,484.0,3,3,1,2010,32,576,32,12,1052.0,206000
2,1504,1,4,4,1972,1972,3,3,3,3,294.0,546.0,1,546,1092,1,3,1,3,0,1.0,253.0,3,3,1,2007,35,144,35,9,252.0,85500
1,11988,1,6,7,1934,1995,3,3,3,3,389.0,715.0,1,849,1660,1,3,1,3,1,1.0,240.0,3,3,1,2008,74,378,13,9,326.0,188700
1,10928,1,6,6,1978,1986,3,3,3,3,1064.0,1427.0,1,1671,1671,2,3,1,3,1,2.0,484.0,3,3,1,2009,31,324,23,9,363.0,200000
1,10778,2,7,6,1990,1991,4,3,4,3,308.0,1054.0,1,1061,1061,1,1,1,4,0,2.0,462.0,3,3,1,2009,19,504,18,12,746.0,162000
1,10200,1,5,8,1940,1997,3,3,3,3,672.0,672.0,1,672,672,1,2,1,3,0,1.0,240.0,3,3,0,2008,68,360,11,9,0.0,108000
1,9373,5,5,7,1975,1975,3,3,4,3,120.0,1621.0,1,1621,1621,2,3,1,3,2,2.0,478.0,3,3,1,2009,34,315,34,12,1501.0,213000
1,12085,1,8,5,2007,2007,4,3,5,3,730.0,1734.0,1,1734,1734,2,3,1,5,1,3.0,928.0,3,3,1,2007,0,480,0,15,1004.0,318000
2,8100,1,5,5,1898,1965,3,3,3,3,849.0,849.0,0,1075,2138,2,2,3,3,0,2.0,360.0,2,1,0,2009,111,225,44,9,0.0,106000
1,19950,1,6,7,1928,1950,3,3,3,3,672.0,672.0,1,1337,2009,2,4,1,3,2,3.0,795.0,3,3,2,2006,78,378,56,9,0.0,235000
1,10197,1,6,5,1961,1961,3,3,3,3,700.0,1362.0,1,1362,1362,1,3,1,3,1,2.0,504.0,3,3,1,2008,47,270,47,9,662.0,163000
1,8160,1,5,6,1940,1950,3,3,3,3,444.0,756.0,0,756,1134,1,3,1,3,0,1.0,240.0,3,3,2,2007,67,270,57,9,312.0,126000
2,11426,1,7,5,2003,2003,3,3,4,3,1362.0,1362.0,1,1362,2082,2,3,1,4,0,2.0,484.0,3,3,0,2008,5,315,5,12,0.0,200000
1,11344,2,5,5,1958,1958,3,3,3,3,414.0,874.0,1,874,1524,1,3,1,3,0,1.0,315.0,3,3,1,2007,49,225,49,9,460.0,144000
1,11002,1,8,5,1998,1999,4,3,4,3,341.0,1389.0,1,1411,2582,2,4,1,4,1,3.0,758.0,3,3,1,2007,9,480,8,12,1048.0,322500
1,12137,1,7,5,1998,1998,3,3,4,3,1649.0,1649.0,1,1661,1661,2,3,1,4,0,2.0,598.0,3,3,1,2010,12,315,12,12,0.0,224900
1,21384,1,5,6,1923,2004,3,3,3,3,15.0,1324.0,1,1072,1576,1,3,1,4,1,2.0,528.0,3,3,1,2009,86,270,5,9,1309.0,223500
1,8926,1,4,3,1956,1956,3,3,3,3,672.0,672.0,1,960,960,1,3,1,3,0,1.0,288.0,3,3,1,2009,53,108,53,9,0.0,112000
1,8702,1,6,5,1997,1998,3,3,3,3,220.0,926.0,1,926,1604,2,3,1,3,1,2.0,470.0,3,3,1,2008,11,270,10,9,706.0,187500
1,12354,1,6,8,1920,2000,3,3,3,2,684.0,684.0,1,684,1196,1,3,1,4,0,2.0,528.0,3,3,1,2009,89,432,9,6,0.0,110000
1,6289,1,6,5,2005,2006,4,3,4,3,600.0,1362.0,1,1362,1362,2,2,1,4,1,2.0,460.0,3,3,1,2007,2,360,1,12,762.0,207000
1,10429,1,5,5,1992,1992,3,3,4,3,294.0,624.0,1,624,1287,1,3,1,3,0,2.0,440.0,3,3,1,2009,17,225,17,12,330.0,130000
1,7438,4,5,8,1908,1991,3,3,2,3,504.0,504.0,1,936,1252,1,3,1,3,0,2.0,576.0,3,3,1,2006,98,360,15,6,0.0,127000
1,11670,8,9,5,2006,2006,5,3,5,4,1905.0,1905.0,1,1905,1905,2,3,1,5,1,3.0,788.0,3,3,1,2007,1,675,1,20,0.0,320000
1,10800,1,5,6,1920,1950,3,3,3,3,299.0,1120.0,1,1130,1130,1,2,1,3,1,2.0,720.0,3,3,1,2006,86,270,56,9,821.0,120000
1,11920,1,7,5,2004,2004,4,3,4,3,831.0,831.0,1,831,1659,2,3,1,4,0,2.0,484.0,3,3,1,2010,6,420,6,12,0.0,181000
1,9450,1,4,5,1954,1954,3,3,3,3,342.0,894.0,1,894,894,1,3,1,3,0,2.0,400.0,3,3,1,2007,53,180,53,9,552.0,110000
1,9129,1,5,5,1977,1977,3,3,4,3,0.0,923.0,1,1008,1008,1,1,1,4,1,2.0,678.0,3,3,1,2007,30,225,30,12,923.0,153500
1,9600,1,5,5,1967,1967,3,3,3,3,1568.0,1568.0,1,1568,1568,1,3,1,3,0,2.0,440.0,3,3,1,2009,42,225,42,9,0.0,143000
1,14720,1,8,5,1995,1996,4,3,4,3,1217.0,2033.0,1,2053,3238,2,4,1,4,1,3.0,666.0,3,3,1,2010,15,480,14,12,816.0,410000
1,8750,1,6,5,1998,1998,3,3,4,3,322.0,928.0,1,928,1772,2,3,1,3,1,2.0,492.0,3,3,1,2009,11,270,11,12,606.0,200000
1,7130,1,5,6,1967,1967,3,3,3,3,216.0,864.0,1,864,864,1,2,1,3,0,1.0,312.0,3,3,1,2009,42,270,42,9,648.0,130000
1,9350,1,6,7,1946,1950,3,3,3,3,405.0,747.0,1,892,1639,1,3,1,4,1,1.0,240.0,3,3,1,2009,63,378,59,9,342.0,154400
1,8963,1,8,9,1976,1996,5,4,3,4,487.0,1142.0,1,1175,2715,3,4,1,4,2,2.0,831.0,3,3,1,2008,32,1440,12,12,655.0,299800
1,9780,1,5,3,1934,1950,3,3,3,3,585.0,585.0,0,687,1112,2,4,1,3,0,1.0,226.0,1,1,0,2009,75,135,59,9,0.0,63000
2,5805,1,5,7,1957,1957,3,3,3,3,0.0,1347.0,1,1347,1347,1,3,1,4,0,2.0,551.0,3,3,1,2010,53,315,53,9,1347.0,143000
1,8243,1,5,7,1961,1961,3,4,3,3,264.0,964.0,1,964,964,1,3,1,3,1,2.0,784.0,3,3,1,2007,46,420,46,9,700.0,137500
1,12227,5,6,7,1977,1995,3,4,4,4,434.0,1330.0,1,1542,2872,2,4,1,3,1,2.0,619.0,3,3,1,2008,31,504,13,16,896.0,272000
1,9248,1,6,6,1992,1992,3,3,4,3,598.0,1158.0,1,1167,1167,2,3,1,4,0,2.0,400.0,3,3,1,2009,17,324,17,12,560.0,173000
1,20270,1,7,6,1979,1979,3,3,4,3,925.0,1524.0,1,1524,1524,2,3,1,3,2,2.0,478.0,3,3,1,2008,29,378,29,12,599.0,245000
2,7200,1,5,5,1980,1980,3,3,4,3,0.0,936.0,1,936,936,1,2,1,3,0,2.0,672.0,3,3,1,2007,27,225,27,12,936.0,140000
1,9965,1,7,5,2007,2007,4,3,5,3,280.0,1264.0,1,1282,2696,2,4,1,5,1,3.0,792.0,3,3,1,2007,0,420,0,15,984.0,383970
1,16012,1,4,4,1954,1968,3,3,3,3,263.0,954.0,1,1482,1482,2,3,1,3,1,2.0,609.0,3,3,1,2006,52,144,38,9,691.0,125000
1,8445,1,5,7,1972,2007,3,3,4,3,112.0,768.0,1,768,768,1,2,1,3,0,2.0,396.0,3,3,1,2009,37,315,2,12,656.0,133000
1,9612,2,8,5,2008,2009,4,3,4,3,1468.0,1468.0,1,1468,1468,2,3,1,4,1,3.0,898.0,3,3,1,2009,1,480,0,12,0.0,244600
1,10180,2,5,6,1968,1968,3,3,3,3,168.0,912.0,1,1044,1044,1,3,1,3,1,2.0,372.0,3,3,1,2008,40,270,40,9,744.0,139000
1,7584,3,5,5,1953,1953,3,3,3,3,505.0,1036.0,1,1036,1036,1,3,1,3,0,1.0,312.0,3,3,1,2008,55,225,55,9,531.0,112900
2,4800,1,5,5,1910,2003,3,3,3,2,680.0,680.0,0,680,1360,1,2,1,3,0,1.0,330.0,2,3,1,2008,98,225,5,6,0.0,111000
1,11900,1,6,5,1957,1957,3,3,3,3,352.0,1392.0,1,1392,1392,1,3,1,3,2,2.0,458.0,3,3,1,2008,51,270,51,9,1040.0,166000
3,7399,1,7,5,1997,1998,4,3,4,3,326.0,975.0,1,975,1950,2,3,1,4,1,2.0,576.0,3,3,1,2007,10,420,9,12,649.0,239000
2,8940,1,7,5,1997,1998,3,4,4,4,35.0,1344.0,1,1344,1344,2,2,2,3,0,4.0,784.0,3,3,1,2008,11,420,10,16,1309.0,209200
1,12243,1,5,6,1971,1971,3,3,4,3,486.0,1484.0,1,1484,1484,2,3,1,3,1,2.0,487.0,3,3,1,2007,36,270,36,12,998.0,175000
1,12878,1,7,5,2003,2004,4,3,4,3,498.0,1760.0,1,1760,1760,2,3,1,4,1,2.0,583.0,3,3,1,2009,6,420,5,12,1262.0,269500
1,12460,4,7,5,1999,2000,4,3,4,3,167.0,1037.0,1,1037,2322,2,4,1,3,1,2.0,400.0,3,3,1,2008,9,420,8,12,870.0,225000
1,6563,1,8,5,1985,1985,4,3,4,3,594.0,1742.0,1,1742,1742,2,2,1,4,1,2.0,564.0,3,3,1,2006,21,480,21,12,1148.0,275000
1,9492,3,5,5,1941,1950,3,3,3,3,359.0,768.0,1,968,1376,1,3,1,3,1,1.0,240.0,3,3,1,2007,66,225,57,9,409.0,105000
1,13400,1,5,5,1966,1966,3,3,3,3,380.0,1024.0,1,1086,1086,1,3,1,3,1,2.0,484.0,3,3,1,2006,40,225,40,9,644.0,159950
1,10410,1,5,7,1916,1987,3,3,2,3,660.0,660.0,1,808,1656,2,3,1,3,0,1.0,180.0,2,2,0,2009,93,315,22,6,0.0,135000
1,14333,1,8,5,2007,2007,4,3,4,3,590.0,2108.0,1,2122,2122,2,2,1,4,1,3.0,938.0,3,3,1,2007,0,480,0,12,1518.0,345474
1,20693,1,7,5,1971,1971,3,3,4,3,1262.0,1696.0,1,1696,1696,2,3,1,3,2,2.0,625.0,3,3,1,2007,36,315,36,12,434.0,198000
3,10800,1,8,5,2007,2008,4,3,5,3,245.0,1034.0,1,1050,2078,2,3,1,5,1,3.0,836.0,3,3,1,2008,1,480,0,15,789.0,339750
1,10800,1,5,8,1936,1989,3,3,2,3,170.0,796.0,1,1096,1466,2,3,1,4,1,2.0,566.0,3,3,1,2006,70,360,17,6,626.0,170000
1,7200,1,5,7,1951,1951,3,3,2,3,444.0,876.0,1,876,876,1,2,1,3,1,2.0,576.0,3,3,1,2008,57,315,57,6,432.0,94000
1,8581,1,7,5,2006,2006,4,3,4,4,851.0,851.0,1,851,1737,2,3,1,4,0,2.0,578.0,3,3,1,2006,0,420,0,16,0.0,203160
3,10625,1,7,5,2006,2007,4,3,4,3,222.0,1652.0,1,1662,1662,2,3,1,5,1,3.0,711.0,3,3,1,2009,3,420,2,12,1430.0,291000
1,8068,1,6,5,2002,2002,4,3,4,3,1010.0,1010.0,1,1010,2267,2,4,1,4,1,2.0,390.0,3,3,1,2009,7,360,7,12,0.0,200000
1,8917,1,5,5,1967,1967,3,3,3,3,1584.0,1584.0,1,1584,1584,2,4,2,3,0,2.0,506.0,3,3,1,2006,39,225,39,9,0.0,119000
3,7500,1,7,5,2002,2002,4,3,4,3,952.0,952.0,1,952,1812,2,3,1,3,1,2.0,469.0,3,3,1,2008,6,420,6,12,0.0,205000
